WISE_ID,TOPDEP,BOTDEP,SAND,SILT,CLAY,GRAVEL,BULKDENS,OMC,MDD,CBR,LLMT,PLIND,POROS
MA022,0.0,15.0,29.0,36.0,35.0,18.2,1.5,15.8,1.3,5.8,38.3,23.6,20.9
MA022,15.0,30.0,27.0,32.0,41.0,18.2,1.4,15.5,1.5,5.7,42.1,14.6,20.8
MA022,30.0,45.0,27.0,31.0,42.0,18.2,1.3,15.3,1.4,6.2,38.0,21.4,49.3
MA022,45.0,60.0,27.0,33.0,40.0,18.2,1.3,15.6,1.9,5.7,44.8,17.9,37.2
MA022,60.0,70.0,28.0,37.0,35.0,18.2,1.4,15.7,1.5,6.2,38.0,21.4,49.3
MA022,70.0,90.0,21.0,47.0,32.0,18.2,1.4,15.3,1.9,6.3,32.6,18.2,36.7
MA022,90.0,120.0,15.0,58.0,27.0,18.2,1.6,16.1,1.7,6.3,60.0,11.8,43.6
MA023,0.0,10.0,17.0,33.0,50.0,18.2,1.7,20.3,1.8,11.0,41.6,12.7,35.0
MA023,10.0,30.0,17.0,34.0,49.0,18.2,1.7,20.7,1.9,4.6,40.0,16.3,40.8
MA023,30.0,50.0,16.0,32.0,52.0,18.2,1.7,27.0,2.1,13.4,51.5,12.5,45.5
MA023,50.0,80.0,15.0,31.0,54.0,18.2,1.7,13.6,1.7,2.3,39.8,13.2,24.7
MA023,80.0,110.0,13.0,32.0,55.0,18.2,1.8,20.1,1.9,8.0,27.5,12.7,36.9
MA023,110.0,140.0,13.0,32.0,55.0,18.2,1.8,20.7,1.6,6.3,40.7,9.6,25.1
MA024,0.0,15.0,37.0,24.0,39.0,18.2,1.6,29.4,2.0,3.5,31.5,17.2,32.1
MA024,15.0,34.0,36.0,25.0,39.0,18.2,1.7,19.3,2.1,5.2,38.5,17.4,30.7
MA024,34.0,50.0,37.0,20.0,43.0,18.2,1.7,20.1,1.5,5.7,44.8,17.9,32.1
MA024,50.0,80.0,35.0,20.0,45.0,18.2,1.8,22.8,1.9,9.7,55.1,7.1,31.8
MA024,80.0,110.0,35.0,21.0,44.0,18.2,1.8,20.0,2.2,6.1,53.0,22.5,32.6
MA024,110.0,140.0,34.0,23.0,43.0,18.2,1.8,12.2,1.5,5.7,44.9,21.2,45.1
MA024,140.0,160.0,19.0,39.0,42.0,18.2,1.7,18.9,2.2,5.7,43.7,17.4,20.8
MA025,0.0,15.0,35.0,27.0,38.0,9.7,1.6,19.1,1.9,7.8,35.1,16.6,34.1
MA025,15.0,30.0,37.0,20.0,43.0,9.6,1.7,29.6,1.6,8.9,23.3,16.7,34.5
MA025,30.0,50.0,32.0,22.0,46.0,9.7,1.8,12.0,1.6,8.2,53.8,19.7,33.9
MA025,50.0,70.0,29.0,24.0,47.0,9.6,1.8,18.1,1.6,12.0,51.1,16.7,27.8
MA025,70.0,100.0,26.0,29.0,45.0,10.0,1.8,20.3,1.3,5.3,36.8,20.3,33.9
MA025,100.0,140.0,33.0,26.0,41.0,10.2,1.8,11.3,1.8,7.9,21.3,9.3,40.5
ML001,0.0,11.0,27.0,62.0,11.0,18.2,0.9,18.6,2.2,9.0,33.2,9.2,36.9
ML001,11.0,27.0,26.0,56.0,18.0,18.2,0.9,18.6,1.7,6.8,40.6,5.3,33.9
ML001,27.0,46.0,22.0,56.0,22.0,18.2,0.9,24.8,1.8,4.0,40.7,9.1,27.7
ML001,46.0,67.0,20.0,52.0,28.0,18.2,0.9,23.4,2.0,6.8,40.3,12.7,32.5
ML001,67.0,110.0,20.0,45.0,35.0,18.2,0.9,27.4,2.1,6.7,40.9,9.5,30.2
ML001,110.0,145.0,23.0,43.0,34.0,18.2,0.9,28.4,1.7,8.5,48.3,8.9,31.9
ML002,0.0,7.0,74.0,19.0,7.0,18.2,0.9,27.0,2.0,9.2,35.3,14.5,41.9
ML002,7.0,16.0,74.0,16.0,10.0,18.2,0.9,20.5,2.4,11.1,30.9,9.8,24.6
ML002,16.0,30.0,61.0,15.0,24.0,18.2,0.9,19.6,2.2,11.4,34.4,13.3,32.1
ML002,30.0,40.0,47.0,17.0,36.0,18.2,0.9,21.3,2.0,12.9,31.2,12.8,32.0
ML002,40.0,54.0,42.0,18.0,40.0,18.2,0.9,19.7,2.1,11.6,34.9,12.2,31.6
ML002,54.0,68.0,38.0,20.0,42.0,18.2,0.9,16.5,1.9,14.6,35.5,13.0,35.5
ML002,68.0,105.0,48.0,17.0,35.0,18.2,0.9,19.4,2.5,10.5,41.6,12.6,31.6
ML002,105.0,115.0,55.2,17.0,27.3,18.2,0.9,11.5,2.1,6.6,34.8,12.8,25.1
ML003,0.0,10.0,64.0,21.0,15.0,18.2,0.9,20.3,1.5,7.7,30.5,10.2,33.1
ML003,10.0,20.0,55.0,21.0,24.0,18.2,0.9,27.4,1.5,9.9,49.4,10.7,30.5
ML003,20.0,40.0,38.0,22.0,40.0,18.2,0.9,28.6,1.5,9.7,36.1,10.5,30.6
ML003,40.0,60.0,31.0,22.0,47.0,18.2,0.9,14.5,1.5,11.6,35.7,11.0,29.0
ML003,60.0,115.0,30.0,23.0,47.0,18.2,0.9,11.0,1.5,9.9,28.0,10.9,30.2
ML004,0.0,11.0,62.0,29.0,9.0,18.2,0.9,14.1,2.2,9.2,38.2,20.6,33.3
ML004,11.0,20.0,55.0,27.0,18.0,18.2,0.9,19.3,1.9,11.4,38.4,15.7,38.2
ML004,20.0,40.0,50.0,25.0,25.0,18.2,0.9,29.0,2.2,11.8,30.3,20.5,45.4
ML004,40.0,65.0,33.0,16.0,51.0,18.2,0.9,19.4,1.9,9.3,47.3,20.1,43.7
ML004,65.0,78.0,42.0,19.0,39.0,18.2,0.9,13.8,2.1,10.5,53.3,29.8,40.6
ML004,78.0,110.0,45.0,22.0,33.0,18.2,0.9,20.3,1.9,11.4,20.8,15.7,39.7
ML005,0.0,16.0,86.0,10.0,4.0,18.2,0.9,18.8,2.1,7.1,49.7,29.4,37.9
ML005,16.0,23.0,80.0,9.0,11.0,18.2,0.9,15.8,2.2,7.3,37.8,9.3,36.7
ML005,23.0,32.0,76.0,9.0,15.0,18.2,0.9,18.9,2.1,8.9,41.0,18.5,36.8
ML005,32.0,57.0,75.0,7.0,18.0,18.2,0.9,13.6,1.9,5.2,52.8,18.2,23.2
ML005,57.0,83.0,75.0,8.0,17.0,18.2,0.9,26.3,2.1,7.2,41.2,26.0,36.2
ML005,83.0,110.0,75.0,8.0,17.0,18.2,0.9,18.4,1.9,7.4,22.0,7.9,48.2
ML006,0.0,15.0,84.0,10.0,6.0,18.2,0.9,11.1,2.1,12.5,39.1,16.2,21.3
ML006,15.0,23.0,84.0,6.0,10.0,18.2,0.9,11.2,1.9,12.2,49.9,10.8,33.6
ML006,23.0,110.0,80.0,8.0,12.0,18.2,0.9,10.8,2.1,12.0,28.1,21.8,45.4
ML007,0.0,15.0,80.0,13.0,7.0,18.2,0.9,15.4,1.6,9.1,38.6,22.4,21.1
ML007,15.0,35.0,76.0,11.0,13.0,18.2,0.9,27.9,2.0,12.0,32.2,20.4,20.8
ML007,35.0,55.0,73.0,11.0,16.0,18.2,0.9,17.2,2.1,14.3,47.3,19.1,20.8
ML007,55.0,85.0,69.0,11.0,20.0,18.2,0.9,25.6,1.6,12.0,42.4,20.4,21.2
ML007,85.0,115.0,69.0,10.0,21.0,18.2,0.9,20.2,2.0,12.0,30.8,20.6,20.5
ML008,0.0,5.0,42.0,35.0,23.0,18.2,0.9,25.2,1.5,9.1,49.6,13.2,35.4
ML008,5.0,11.0,43.0,33.0,24.0,18.2,0.9,10.2,1.5,2.1,44.1,19.6,37.9
ML008,11.0,23.0,38.0,36.0,26.0,18.2,0.9,21.6,1.5,5.3,43.7,19.2,30.8
ML008,23.0,33.0,80.0,15.0,5.0,18.2,0.9,14.2,1.5,5.6,38.3,25.9,38.8
ML009,0.0,10.0,57.0,32.0,11.0,18.2,1.6,26.0,2.1,8.5,41.6,6.1,27.6
ML009,10.0,20.0,56.0,31.0,13.0,18.2,1.7,26.3,2.0,11.9,21.9,13.5,34.8
ML009,20.0,41.0,44.0,27.0,29.0,18.2,1.5,25.6,2.2,8.6,53.8,16.1,44.4
ML009,41.0,66.0,41.0,27.0,32.0,18.2,1.4,25.5,1.6,14.5,54.1,16.1,44.3
ML009,66.0,112.0,41.0,29.0,30.0,18.2,1.4,25.1,2.0,7.1,41.8,15.0,28.1
ML009,112.0,142.0,42.0,29.0,29.0,18.2,1.4,26.9,1.8,3.7,39.0,24.6,37.0
ML009,142.0,188.0,38.0,30.0,32.0,18.2,1.6,25.6,2.2,8.4,33.2,23.3,36.8
ML009,188.0,201.0,40.0,27.0,33.0,18.2,1.4,26.4,1.7,7.2,48.6,16.4,44.3
ML010,0.0,15.0,61.0,30.0,9.0,18.2,1.7,28.0,1.9,7.2,38.2,26.3,46.7
ML010,15.0,41.0,59.0,29.0,12.0,18.2,1.5,25.8,2.2,7.0,37.6,17.2,28.1
ML010,41.0,79.0,45.0,23.0,32.0,18.2,1.6,24.1,1.5,7.3,38.8,23.2,32.0
ML010,79.0,119.0,38.0,28.0,34.0,18.2,1.6,28.9,1.8,7.7,27.7,20.5,36.8
ML010,119.0,155.0,39.0,30.0,31.0,18.2,1.6,26.1,1.7,3.6,30.4,23.3,36.4
ML010,155.0,193.0,39.0,31.0,30.0,18.2,1.7,19.2,1.8,3.8,54.7,27.6,38.4
ML010,193.0,211.0,42.0,29.0,29.0,18.2,1.6,25.6,1.6,14.5,42.4,23.1,39.0
ML011,0.0,15.0,59.0,31.0,10.0,18.2,1.5,24.1,1.9,11.8,34.7,26.5,28.9
ML011,15.0,30.0,61.0,28.0,11.0,18.2,1.6,25.4,2.1,11.5,35.3,21.0,36.0
ML011,30.0,74.0,44.0,26.0,30.0,18.2,1.5,15.8,2.1,11.8,34.9,9.3,31.4
ML011,74.0,104.0,41.0,26.0,33.0,18.2,1.4,21.9,1.8,10.3,35.8,20.7,22.5
ML011,104.0,145.0,41.0,29.0,30.0,18.2,1.5,22.3,1.8,12.0,27.5,21.1,37.4
ML011,145.0,208.0,44.0,29.0,27.0,18.2,1.6,23.8,1.5,13.4,40.0,26.4,31.2
ML012,0.0,10.0,81.0,10.0,9.0,18.2,1.7,25.3,1.7,14.2,53.6,17.1,39.0
ML012,10.0,20.0,80.0,8.0,12.0,18.2,1.8,22.8,2.4,14.1,50.3,7.1,48.7
ML012,20.0,41.0,65.0,9.0,26.0,18.2,1.6,22.7,1.9,13.9,55.0,29.4,34.9
ML012,41.0,76.0,51.0,8.0,41.0,18.2,1.7,15.9,2.1,14.1,59.1,16.5,39.2
ML012,76.0,114.0,62.0,9.0,29.0,18.2,1.7,28.6,2.1,14.3,37.6,8.6,38.9
ML012,114.0,157.0,63.0,10.0,27.0,18.2,1.8,23.0,1.7,13.8,49.9,16.8,25.0
ML012,157.0,201.0,56.0,10.0,34.0,18.2,1.8,23.2,1.9,13.6,44.9,22.1,48.8
ML013,0.0,15.0,36.0,20.0,44.0,18.2,1.5,18.0,1.6,14.0,49.7,17.5,38.9
ML013,15.0,46.0,8.0,12.0,80.0,18.2,1.5,18.1,2.1,10.7,47.0,29.3,48.0
ML013,46.0,74.0,13.0,10.0,77.0,18.2,1.5,17.9,1.6,9.1,47.3,13.2,38.5
ML013,74.0,102.0,40.0,15.0,45.0,18.2,1.7,15.4,2.0,10.6,41.4,10.6,38.6
ML013,102.0,140.0,44.0,14.0,42.0,18.2,2.0,29.2,2.1,10.2,47.0,17.7,42.6
ML013,140.0,173.0,46.0,15.0,39.0,18.2,1.9,15.1,1.6,14.5,51.4,17.7,24.6
ML013,173.0,201.0,50.0,14.0,36.0,18.2,1.9,12.3,1.4,4.7,45.7,17.4,38.8
ML014,0.0,15.0,89.0,8.0,3.0,18.2,1.7,13.8,1.8,9.0,38.5,28.7,33.1
ML014,15.0,41.0,84.0,8.0,8.0,18.2,1.6,16.8,1.7,8.3,56.6,16.8,32.4
ML014,41.0,66.0,84.0,7.0,9.0,18.2,1.3,26.1,2.1,9.2,54.7,7.1,32.7
ML014,66.0,104.0,83.0,7.0,10.0,18.2,1.5,27.7,2.0,9.5,31.9,10.3,25.6
ML014,104.0,157.0,74.0,11.0,15.0,18.2,1.6,20.2,2.1,4.8,42.2,13.0,33.1
ML014,157.0,173.0,74.0,12.0,14.0,18.2,2.0,17.2,2.1,8.6,30.5,13.9,40.1
ML014,173.0,201.0,75.0,12.0,13.0,18.2,2.0,20.0,1.6,11.9,42.5,7.9,32.6
MX001,0.0,25.0,27.0,26.0,47.0,18.2,0.9,30.0,2.2,5.0,35.4,17.4,41.5
MX001,25.0,60.0,23.0,24.0,53.0,18.2,0.9,11.5,2.0,9.2,41.1,12.2,20.9
MX001,60.0,94.0,23.0,34.0,43.0,18.2,0.9,13.7,1.9,14.1,34.5,12.3,47.5
MX001,94.0,130.0,27.0,28.0,45.0,18.2,0.9,28.9,2.3,9.5,53.4,8.0,32.1
MX002,0.0,25.0,25.0,27.0,48.0,18.2,0.9,16.7,2.1,3.0,46.9,22.9,30.3
MX002,25.0,35.0,28.0,30.0,42.0,18.2,0.9,20.6,2.0,4.9,32.0,14.2,29.5
MX002,35.0,55.0,28.0,27.0,45.0,18.2,0.9,18.2,2.0,7.0,32.2,29.9,29.8
MX002,55.0,85.0,29.0,29.0,42.0,18.2,0.9,22.4,1.6,5.1,29.1,23.1,29.8
MX002,85.0,105.0,27.1,27.8,44.2,18.2,0.9,11.9,2.0,10.8,20.9,25.9,29.4
MX003,0.0,25.0,35.0,27.0,38.0,18.2,0.9,23.6,2.3,2.2,34.5,6.1,33.1
MX003,25.0,50.0,34.0,31.0,35.0,18.2,0.9,23.5,1.7,5.5,50.9,19.0,38.5
MX003,50.0,70.0,33.0,35.0,32.0,18.2,0.9,24.2,1.9,7.0,43.6,29.9,24.1
MX003,70.0,90.0,31.0,37.0,32.0,18.2,0.9,23.7,2.0,5.2,52.3,19.2,32.8
MX003,90.0,110.0,43.0,33.0,24.0,18.2,0.9,29.3,2.4,5.0,39.8,18.9,37.0
MX003,110.0,160.0,25.0,42.0,33.0,18.2,0.9,18.6,2.0,5.1,44.1,19.3,33.2
MX003,160.0,200.0,37.0,24.0,39.0,18.2,0.9,24.0,2.0,8.1,40.6,20.3,33.6
MX004,0.0,20.0,25.0,23.0,52.0,18.2,0.9,14.0,1.8,10.0,44.9,13.3,31.6
MX004,20.0,30.0,68.0,13.0,19.0,18.2,0.9,15.7,2.4,6.1,47.8,14.5,31.3
MX004,30.0,50.0,30.0,43.0,27.0,18.2,0.9,10.0,2.1,9.2,45.7,13.0,30.0
MX004,50.0,75.0,37.6,23.8,37.9,18.2,0.9,15.3,2.3,9.8,48.3,13.3,34.6
MX004,75.0,110.0,29.0,16.0,55.0,18.2,0.9,13.4,2.1,9.7,47.3,14.5,32.2
MX004,110.0,130.0,38.2,23.9,38.5,18.2,0.9,13.6,2.1,12.8,54.9,17.3,31.0
MY027,0.0,10.0,25.0,60.0,15.0,44.6,0.9,20.8,2.2,11.8,25.6,19.0,34.7
MY027,10.0,24.0,21.0,60.0,19.0,5.0,0.9,20.8,1.6,5.1,29.1,18.9,29.8
MY027,24.0,60.0,18.0,46.0,36.0,85.0,0.9,20.8,1.8,7.3,21.3,9.3,40.5
MY027,60.0,135.0,22.0,46.0,32.0,44.6,0.9,20.8,1.8,7.0,28.3,18.8,34.9
MY027,135.0,160.0,44.0,39.0,17.0,45.5,0.9,20.8,2.0,3.6,23.4,28.8,35.1
MY028,0.0,14.0,69.0,20.0,11.0,18.2,1.8,20.2,2.0,4.2,48.1,21.1,37.0
MY028,14.0,27.0,79.0,15.0,6.0,18.2,1.7,21.4,1.8,8.2,47.8,7.5,42.3
MY028,27.0,38.0,74.0,17.0,9.0,18.2,1.7,21.6,2.0,10.4,55.7,29.5,36.6
MY028,38.0,66.0,62.0,27.0,11.0,18.2,1.8,20.9,1.8,9.4,23.4,28.8,36.3
MY028,66.0,108.0,67.0,22.0,11.0,18.2,1.9,26.5,1.6,9.0,57.8,21.0,34.5
MY028,108.0,143.0,30.0,27.0,43.0,18.2,1.3,25.6,1.6,14.5,42.4,13.6,39.0
MY028,143.0,200.0,33.0,23.0,44.0,18.2,1.8,12.7,1.4,9.6,57.2,25.4,33.2
MZ011,0.0,18.0,61.0,14.0,25.0,18.2,1.4,17.3,2.2,11.5,56.8,21.4,39.3
MZ011,18.0,30.0,52.0,9.0,39.0,18.2,1.1,17.9,1.3,7.7,29.5,21.5,40.1
MZ011,30.0,60.0,40.0,5.0,55.0,18.2,1.4,17.1,1.7,5.8,45.5,20.8,38.5
MZ011,60.0,125.0,31.0,6.0,63.0,18.2,1.1,15.0,1.9,7.4,41.7,29.8,39.5
MZ011,125.0,175.0,34.0,7.0,59.0,18.2,1.2,17.1,1.7,7.4,59.7,15.7,36.2
MZ011,175.0,320.0,32.0,11.0,57.0,18.2,1.5,21.0,1.7,5.0,45.6,20.7,40.0
MZ011,320.0,400.0,42.0,8.7,49.8,18.2,1.5,13.3,2.1,7.1,48.6,19.0,44.3
MZ011,400.0,430.0,41.4,8.6,49.7,18.2,0.9,21.2,1.7,7.8,36.6,19.8,40.0
NC001,0.0,20.0,34.0,35.0,31.0,18.2,0.9,21.8,2.2,7.5,40.5,8.0,26.7
NC001,20.0,40.0,49.9,25.3,24.6,18.2,0.9,21.4,1.7,7.5,40.5,7.8,38.4
NC001,40.0,60.0,51.0,26.0,23.0,18.2,0.9,21.6,2.3,7.2,40.5,8.0,37.8
NC001,60.0,120.0,65.0,16.0,19.0,18.2,0.9,22.5,1.9,7.2,40.5,8.4,49.6
NE006,0.0,8.0,37.0,22.0,41.0,35.2,1.3,17.6,1.7,4.9,24.9,19.6,49.8
NE006,8.0,41.0,23.0,24.0,53.0,35.1,1.4,19.4,1.5,4.1,39.0,18.3,49.2
NE006,41.0,61.0,65.0,13.0,22.0,34.8,1.4,19.3,1.9,4.8,42.4,25.1,49.7
NE006,61.0,71.0,85.0,7.0,8.0,34.8,1.8,18.6,1.9,4.3,46.7,6.4,49.4
NE006,71.0,81.0,87.0,4.0,9.0,34.9,1.2,15.3,1.7,4.2,41.8,26.3,49.4
NE006,81.0,86.0,89.0,3.0,8.0,35.0,1.8,18.7,2.0,4.1,42.3,19.7,48.9
NE006,86.0,94.0,88.0,2.0,10.0,34.8,2.0,23.0,1.7,4.3,51.9,19.6,49.4
NE006,94.0,130.0,85.0,3.0,12.0,35.3,1.9,20.2,2.2,4.2,48.1,24.1,49.4
NE007,0.0,5.0,92.0,6.0,2.0,18.2,1.5,10.4,2.2,11.8,32.3,6.0,38.6
NE007,5.0,18.0,93.0,5.0,2.0,18.2,1.4,14.6,1.9,8.7,43.4,9.4,37.7
NE007,18.0,36.0,89.0,6.0,5.0,18.2,1.9,14.5,1.8,6.0,43.4,17.3,36.4
NE007,36.0,61.0,87.0,6.0,7.0,18.2,1.7,10.1,2.0,8.8,42.9,27.8,38.7
NE007,61.0,97.0,85.0,6.0,9.0,18.2,1.7,14.5,1.6,10.2,53.6,28.3,38.9
NE007,97.0,140.0,75.0,8.0,17.0,18.2,1.8,23.8,1.9,5.2,42.8,16.7,43.0
NE008,0.0,3.0,87.0,9.0,4.0,18.2,1.6,20.9,1.6,7.1,27.5,22.9,39.0
NE008,3.0,23.0,86.0,7.0,7.0,18.2,1.8,29.4,1.7,6.8,38.9,24.8,39.3
NE008,23.0,43.0,79.0,8.0,13.0,18.2,1.6,20.8,2.3,3.3,39.4,23.5,38.8
NE008,43.0,64.0,75.0,9.0,16.0,18.2,1.6,21.5,2.0,8.9,51.4,24.9,37.7
NE008,64.0,102.0,74.0,9.0,17.0,18.2,1.5,18.1,1.9,5.6,38.6,28.4,39.2
NE008,102.0,135.0,74.0,9.0,17.0,18.2,1.6,15.5,2.1,4.8,38.8,24.7,31.5
NE008,135.0,201.0,73.0,10.0,17.0,18.2,1.6,20.7,2.4,6.2,38.6,25.0,47.4
NE009,0.0,5.0,89.0,7.0,4.0,18.2,2.0,28.3,2.1,10.8,47.8,7.5,24.3
NE009,5.0,30.0,82.0,8.0,10.0,18.2,1.7,27.7,1.8,11.1,37.3,10.3,24.7
NE009,30.0,51.0,80.0,7.0,13.0,18.2,2.1,28.5,2.0,11.2,36.8,8.6,22.9
NE009,51.0,89.0,78.0,8.0,14.0,18.2,1.6,28.4,2.0,10.2,36.9,9.1,26.0
NE009,89.0,114.0,77.0,7.0,16.0,18.2,1.6,28.3,2.0,7.9,26.5,9.1,24.6
NE009,114.0,211.0,74.0,9.0,17.0,18.2,1.8,27.7,2.1,14.9,36.8,9.0,24.4
NE010,0.0,5.0,74.0,19.0,7.0,18.2,1.5,27.4,1.5,8.1,32.6,13.8,38.6
NE010,5.0,18.0,74.0,19.0,7.0,18.2,1.6,25.2,1.6,11.0,41.6,13.6,38.5
NE010,18.0,38.0,62.0,17.0,21.0,18.2,1.8,22.6,2.2,8.6,31.5,8.8,37.8
NE010,38.0,58.0,62.0,16.0,22.0,18.2,1.8,20.2,2.1,8.0,36.0,13.9,35.6
NE010,58.0,104.0,53.0,29.0,18.0,18.2,1.8,27.1,1.7,7.4,28.1,21.8,45.4
NE010,104.0,160.0,58.0,21.0,21.0,18.2,1.9,22.5,1.7,6.7,32.3,8.2,29.3
NE010,160.0,201.0,53.0,25.0,22.0,18.2,1.8,12.6,2.0,8.6,21.2,16.8,42.4
NE011,0.0,5.0,80.0,15.0,5.0,18.2,1.6,10.5,1.9,13.5,45.3,28.0,47.9
NE011,5.0,23.0,74.0,18.0,8.0,18.2,1.7,18.3,2.0,14.4,21.7,28.2,41.4
NE011,23.0,51.0,74.0,15.0,11.0,18.2,1.6,18.0,2.2,13.5,37.2,28.0,41.6
NE011,51.0,89.0,63.0,18.0,19.0,18.2,1.9,17.5,2.5,14.3,28.0,28.2,30.2
NE011,89.0,140.0,63.0,18.0,19.0,18.2,1.8,26.8,2.1,13.9,55.1,27.9,46.0
NE011,140.0,201.0,66.0,19.0,15.0,18.2,1.9,16.2,1.7,13.4,37.7,27.8,41.3
NE012,0.0,8.0,86.0,8.0,6.0,18.2,1.6,19.1,1.3,7.9,39.9,29.0,22.5
NE012,8.0,25.0,80.0,9.0,11.0,18.2,1.6,19.4,1.7,11.7,46.1,17.4,35.3
NE012,25.0,56.0,79.0,7.0,14.0,18.2,1.6,19.6,1.9,8.3,46.1,17.5,34.8
NE012,56.0,102.0,69.0,9.0,22.0,18.2,1.4,23.6,1.3,8.2,45.3,17.7,49.0
NE012,102.0,152.0,68.0,10.0,22.0,18.2,1.8,12.3,1.8,4.7,45.7,5.8,33.1
NE012,152.0,201.0,67.0,13.0,20.0,18.2,1.5,21.9,2.2,8.3,51.8,17.3,34.5
NE013,0.0,18.0,31.0,32.0,37.0,18.2,1.7,15.1,1.9,9.0,35.2,15.6,26.7
NE013,18.0,48.0,26.0,33.0,41.0,18.2,1.9,21.6,1.6,14.3,34.5,27.2,37.8
NE013,48.0,79.0,24.0,33.0,43.0,18.2,1.6,17.9,2.1,4.5,34.5,13.9,24.4
NE013,79.0,112.0,19.0,35.0,46.0,18.2,2.0,18.1,1.8,8.6,22.3,18.7,34.1
NE013,112.0,160.0,13.0,43.0,44.0,18.2,2.0,17.9,2.2,4.6,47.2,18.4,40.8
NE013,160.0,188.0,31.0,34.0,35.0,18.2,1.8,17.3,1.7,15.0,35.1,19.1,34.5
NE013,188.0,201.0,50.0,19.0,31.0,18.2,2.5,17.6,2.2,5.0,35.2,18.6,41.5
NE014,0.0,8.0,92.0,5.0,3.0,0.8,1.8,14.8,1.8,3.9,59.0,24.5,40.9
NE014,8.0,28.0,89.0,7.0,4.0,1.0,1.7,21.2,1.9,4.1,47.3,18.4,43.7
NE014,28.0,53.0,91.0,4.0,5.0,1.0,1.6,17.7,2.1,4.7,49.5,24.8,41.6
NE014,53.0,94.0,88.0,4.0,8.0,0.6,1.6,17.0,1.5,4.6,47.2,24.9,40.8
NE014,94.0,145.0,87.0,4.0,9.0,0.5,1.6,10.2,1.8,4.6,51.3,29.6,38.8
NE014,145.0,201.0,86.0,3.0,11.0,1.2,1.7,23.0,1.7,4.6,51.9,26.9,40.7
NE015,0.0,18.0,37.0,30.0,33.0,18.2,1.7,20.5,1.6,9.7,38.1,21.2,33.2
NE015,18.0,61.0,13.0,53.0,34.0,18.2,1.5,16.2,2.2,14.4,34.0,21.9,28.6
NE015,61.0,94.0,81.0,9.0,10.0,18.2,1.5,20.8,2.0,8.9,21.2,16.8,38.7
NE015,94.0,107.0,76.0,11.0,13.0,18.2,1.6,25.3,2.1,4.2,53.6,29.0,49.8
NE015,107.0,130.0,82.0,8.0,10.0,18.2,2.0,20.7,1.6,9.0,21.9,21.5,36.6
NE015,130.0,150.0,61.0,15.0,24.0,18.2,1.7,20.3,1.7,9.8,34.1,21.0,43.6
NE015,150.0,196.0,93.0,3.0,4.0,18.2,1.6,20.5,2.0,9.7,35.6,18.7,38.2
NE016,0.0,8.0,97.0,2.0,1.0,18.2,1.9,29.9,2.1,5.9,22.9,12.3,33.1
NE016,8.0,28.0,92.0,3.0,5.0,18.2,2.1,26.7,2.1,8.8,30.5,14.3,40.1
NE016,28.0,69.0,93.0,3.0,4.0,18.2,1.7,22.6,2.2,3.6,36.3,14.3,43.8
NE016,69.0,102.0,94.0,2.0,4.0,18.2,1.7,26.3,1.9,6.1,58.5,7.0,37.3
NE016,102.0,163.0,94.0,2.0,4.0,18.2,1.6,26.4,2.5,4.1,35.9,22.4,37.4
NE016,163.0,201.0,93.0,3.0,4.0,18.2,1.8,26.5,2.2,8.5,32.6,13.7,32.0
NG010,0.0,10.0,98.0,1.0,1.0,18.2,0.9,27.3,1.5,7.5,28.8,17.8,46.3
NG010,10.0,175.0,97.0,2.0,1.0,18.2,0.9,27.4,1.5,7.5,32.6,17.8,46.6
NI001,0.0,20.0,37.0,39.0,24.0,18.2,0.9,10.2,2.2,8.8,37.0,26.6,42.1
NI001,20.0,60.0,34.0,40.0,26.0,18.2,0.9,22.5,2.0,8.4,31.8,25.1,42.0
NI001,60.0,70.0,61.0,23.0,16.0,18.2,0.9,16.4,2.2,9.6,41.3,21.9,41.4
NI001,70.0,90.0,23.0,51.0,26.0,18.2,0.9,16.7,2.5,8.8,54.4,20.1,34.4
NI001,90.0,140.0,22.0,51.0,27.0,18.2,0.9,16.3,2.1,9.1,43.7,14.6,42.2
NI001,140.0,160.0,74.0,15.0,11.0,18.2,0.9,15.9,2.5,8.1,38.6,15.2,49.2
NI002,0.0,5.0,12.0,23.0,65.0,18.2,0.9,13.5,1.9,7.5,38.6,17.8,26.6
NI002,5.0,40.0,10.0,19.0,71.0,18.2,0.9,14.3,2.0,7.4,40.8,17.8,28.5
NI002,40.0,50.0,14.0,24.0,62.0,18.2,0.9,14.9,1.9,7.5,49.1,17.8,26.5
NI002,50.0,75.0,13.0,35.0,52.0,18.2,0.9,14.7,2.0,4.8,40.7,17.8,26.4
NI002,75.0,100.0,14.0,44.0,42.0,18.2,0.9,14.1,1.9,10.9,33.9,17.8,24.4
NI003,0.0,4.0,8.0,27.0,65.0,18.2,0.9,27.2,2.1,6.4,54.3,19.2,39.1
NI003,4.0,25.0,5.0,34.0,61.0,18.2,0.9,25.4,2.2,6.1,35.3,17.0,35.3
NI003,25.0,43.0,5.0,28.0,67.0,18.2,0.9,12.8,2.0,6.3,41.1,11.1,35.6
NI003,43.0,70.0,7.0,30.0,63.0,18.2,0.9,29.0,2.0,6.1,43.6,24.2,36.1
NI003,70.0,102.0,10.0,34.0,56.0,18.2,0.9,24.5,1.8,6.4,39.2,17.6,42.1
NI003,102.0,130.0,23.0,36.0,41.0,18.2,0.9,26.2,2.1,8.9,32.9,17.1,35.2
